open,high,low,close,volume,spread,real_volume
1.28061,1.28073,1.28008,1.28023,397,0,0
1.28022,1.28265,1.28022,1.28243,803,0,0
1.28244,1.28458,1.28244,1.2835,616,0,0
1.28351,1.28366,1.28229,1.28272,870,0,0
1.28273,1.28346,1.2824,1.28283,793,0,0
1.28282,1.28282,1.28203,1.28242,617,0,0
1.28243,1.28274,1.28206,1.28232,663,0,0
1.2823,1.28256,1.28211,1.28232,365,0,0
1.28231,1.28242,1.28175,1.28182,608,0,0
1.28183,1.28209,1.28077,1.28077,1523,0,0
1.28076,1.2817,1.28026,1.28138,1581,0,0
1.28139,1.28174,1.2808,1.28129,1274,0,0
1.2813,1.28333,1.28119,1.28333,1503,0,0
1.28335,1.28352,1.28136,1.28188,1561,0,0
1.28189,1.28199,1.28068,1.28076,1351,0,0
1.28075,1.28893,1.27904,1.28883,4683,0,0
1.28885,1.29085,1.28771,1.29036,3627,0,0
1.29037,1.29098,1.28657,1.28714,4012,0,0
1.28713,1.28918,1.28675,1.28918,2398,0,0
1.28917,1.28986,1.28804,1.28843,1828,0,0
1.28844,1.28877,1.28804,1.2886,901,0,0
1.28859,1.28864,1.2874,1.28782,744,0,0
1.28784,1.28803,1.28738,1.2878,703,0,0
1.28781,1.28848,1.28707,1.28829,700,0,0
1.28809,1.28826,1.28728,1.28779,829,0,0
1.28778,1.28821,1.28762,1.28767,425,0,0
1.28768,1.28894,1.28747,1.28842,805,0,0
1.28843,1.28845,1.28669,1.28697,855,0,0
1.28696,1.28755,1.28654,1.28748,703,0,0
1.28749,1.2875,1.28645,1.28681,655,0,0
1.2868,1.2872,1.28671,1.28699,390,0,0
1.28698,1.28742,1.28673,1.28705,547,0,0
1.28706,1.2882,1.28674,1.28805,1276,0,0
1.28806,1.28845,1.28696,1.28711,1283,0,0
1.2871,1.28771,1.28533,1.28611,1897,0,0
1.2861,1.28703,1.28539,1.28686,1302,0,0
1.28687,1.28689,1.2855,1.28652,1084,0,0
1.28651,1.28711,1.28589,1.28673,1350,0,0
1.28672,1.28805,1.28551,1.28606,2124,0,0
